"";"child_id";"db_dob";"mobile_dob";"pabiq_dob_1";"pabiq_dob_2";"pabiq_dob_3";"pabiq_dob_4";"pabiq_dob_5";"pabiq_dob_6";"pabiq_dob_7";"pabiq_dob_8";"pabiq_dob_9";"pabiq_dob_10";"cdi_dob_1";"cdi_dob_2";"dob";"created_at";"updated_at";"age_at_study_entry"
"1190";"2233";2020-07-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-15;2021-10-15 11:24:12;2021-10-15 11:28:08;15
"1191";"2234";2020-04-15;NA;2020-04-23;2020-04-24;2020-04-23;NA;NA;NA;NA;NA;NA;NA;2020-04-23;NA;2020-04-23;2021-10-15 12:50:27;2021-10-15 12:50:36;17
"1192";"2235";2020-06-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-17;2021-10-15 18:41:57;2021-10-17 18:40:45;15
"1193";"2236";2020-06-03;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-03;2021-10-15 19:21:34;2021-11-03 18:46:10;16
"1194";"2237";2019-11-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-16;2021-10-15 19:30:46;2021-10-16 06:12:46;22
"1195";"2238";2021-05-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-15;2021-10-15 20:23:32;2021-10-15 20:23:32;5
"1196";"2239";2021-03-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-15;2021-10-15 21:53:42;2021-10-15 21:53:42;7
"1197";"2240";2019-02-15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-02-15;2021-10-15 23:20:19;2021-10-15 23:20:19;32
"1198";"2241";2019-11-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-16;2021-10-16 03:15:52;2021-10-16 03:15:59;23
"1199";"2242";2019-06-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-06-16;2021-10-16 11:31:22;2021-10-16 12:10:19;28
"1200";"2243";2020-03-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-03-16;2021-10-16 13:24:54;2021-10-16 13:32:46;19
"1201";"2244";2020-08-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-22;2021-10-16 18:25:54;2021-11-22 17:02:08;13
"1202";"2245";2021-02-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-16;2021-10-16 18:34:12;2021-10-16 18:34:12;8
"1203";"2246";2021-02-16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-16;2021-10-16 18:34:37;2021-10-16 18:34:37;8
"1204";"2247";2021-02-17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-17;2021-10-17 01:28:45;2021-10-17 01:28:45;8
"1205";"2248";2021-05-17;2021-05-17;2021-05-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-18;NA;2021-05-17;2021-10-17 16:44:52;2023-04-03 20:16:48;5
"1206";"2249";2021-08-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-08-18;2021-10-18 07:39:30;2021-10-18 07:39:41;2
"1207";"2250";2021-04-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-04-18;2021-10-18 12:51:54;2021-10-18 12:51:54;6
"1208";"2251";2019-05-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-05-18;2021-10-18 16:11:13;2021-10-18 16:11:18;29
"1209";"2252";2020-05-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-18;2021-10-18 17:31:02;2021-10-18 17:31:02;17
"1210";"2253";2020-06-18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-18;2021-10-18 20:54:25;2021-10-18 20:54:25;16
"1211";"2254";2021-01-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-19;2021-10-19 09:06:43;2021-10-19 09:06:43;9
"1212";"2257";2021-02-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-19;2021-10-19 16:53:41;2021-10-19 16:53:41;8
"1213";"2258";2020-10-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-19;2021-10-19 18:21:38;2021-10-19 18:21:45;12
"1214";"2259";2021-04-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-04-19;2021-10-19 20:21:29;2021-10-19 20:21:29;6
"1215";"2260";2021-11-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-11-05;2021-10-20 23:10:24;2022-05-05 08:37:58;-1
"1216";"2261";2018-12-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-12-21;2021-10-21 06:35:44;2021-10-21 07:16:17;34
"1217";"2262";2019-04-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-04-21;2021-10-21 07:33:25;2021-10-21 07:35:39;30
"1218";"2264";2018-08-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-08-21;2021-10-21 11:14:55;2021-10-21 11:15:06;38
"1219";"2265";2020-04-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-21;2021-10-21 13:30:34;2021-10-21 13:30:34;18
"1220";"2266";2019-12-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-12-21;2021-10-21 13:51:38;2021-10-21 13:51:50;22
"1221";"2267";2006-02-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2006-02-21;2021-10-21 15:15:10;2021-10-21 15:15:10;188
"1222";"2268";2020-05-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-21;2021-10-21 15:15:38;2021-10-21 15:16:18;17
"1223";"2269";2019-11-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-21;2021-10-21 17:13:19;2021-10-21 17:13:33;23
"1224";"2270";2020-04-21;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-21;2021-10-21 20:42:10;2021-10-21 20:42:10;18
"1225";"2271";2020-05-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-22;2021-10-22 03:25:52;2021-10-22 03:25:52;17
"1226";"2272";2020-05-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-22;NA;NA;NA
"1227";"2273";2020-06-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-22;2021-10-22 10:51:50;2021-10-22 10:51:50;16
"1228";"2274";2019-05-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-05-22;2021-10-22 10:55:20;2021-10-22 10:55:20;29
"1229";"2275";2019-07-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-07-22;2021-10-22 12:44:32;2021-10-22 12:44:32;27
"1230";"2276";2020-07-22;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-22;2021-10-22 16:28:11;2021-10-22 16:31:22;15
"1231";"2277";2020-01-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-23;2021-10-23 05:52:36;2021-10-23 05:52:36;21
"1232";"2278";2021-02-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-24;2021-10-24 16:39:35;2021-10-24 16:39:35;8
"1233";"2279";2021-08-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-08-09;2021-10-24 17:20:42;2022-02-09 16:59:53;2
"1234";"2280";2020-01-25;NA;2020-02-04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-25;2021-10-25 14:19:29;2021-10-25 14:19:29;21
"1235";"2281";2021-05-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-25;2021-10-25 14:32:46;2021-10-25 14:32:54;5
"1236";"2282";2020-04-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-25;2021-10-25 15:10:50;2021-10-25 15:11:03;18
"1237";"2283";2021-07-25;2021-07-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-07-24;2021-10-25 17:39:19;2021-10-25 17:40:19;3
"1238";"2284";2020-08-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-26;2021-10-25 18:29:47;2021-10-26 20:43:55;13
"1239";"2285";2018-02-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-02-25;2021-10-25 18:30:26;2021-10-25 18:30:26;44
"1240";"2286";2021-06-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-06-25;2021-10-25 19:15:32;2021-10-25 19:15:51;4
"1241";"2287";2021-03-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-25;2021-10-25 19:32:05;2022-10-17 10:29:16;7
"1242";"2288";2021-01-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-25;2021-10-25 19:52:09;2021-10-25 19:52:09;9
"1243";"2289";2020-02-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-02-25;2021-10-25 20:06:18;2021-10-25 20:06:18;20
"1244";"2290";2020-04-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-12;2021-10-25 20:16:53;2021-12-12 21:12:58;18
"1245";"2291";2019-11-25;NA;2019-12-05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-25;2021-10-25 20:44:12;2021-10-25 20:44:12;23
"1246";"2292";2020-03-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-03-26;2021-10-26 04:19:07;2021-10-26 04:22:43;19
"1247";"2293";2020-03-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-03-26;2021-10-26 04:22:30;2021-10-26 04:22:30;19
"1248";"2294";2019-11-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-26;2021-10-26 09:49:48;2021-10-26 09:49:48;23
"1249";"2295";2019-12-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-12-26;2021-10-26 12:27:31;2021-10-26 12:27:31;22
"1250";"2296";2021-08-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-08-09;2021-10-26 12:27:53;2022-02-09 17:45:44;2
"1251";"2297";2019-09-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-09-26;2021-10-26 12:34:14;2021-10-26 12:34:14;25
"1252";"2298";2019-11-26;2019-11-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-26;2021-10-26 12:36:15;2023-02-20 19:14:54;23
"1253";"2299";2018-11-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-11-26;2021-10-26 12:38:19;2021-10-26 12:38:19;35
"1254";"2300";2020-06-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-26;2021-10-26 12:40:59;2021-10-26 12:40:59;16
"1255";"2303";2020-05-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-26;2021-10-26 12:43:34;2021-10-26 12:43:34;17
"1256";"2304";2021-08-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-08-13;2021-10-26 12:43:44;2022-06-13 07:23:31;2
"1257";"2305";2021-07-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-07-26;2021-10-26 12:44:39;2021-10-26 12:44:39;3
"1258";"2306";2019-10-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-10-26;2021-10-26 12:44:59;2021-10-26 12:44:59;24
"1259";"2307";2020-03-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-03-26;2021-10-26 12:45:17;2021-10-26 12:45:33;19
"1260";"2308";2019-02-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-02-26;2021-10-26 12:45:33;2021-10-26 12:45:33;32
"1261";"2309";2021-01-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-26;2021-10-26 12:46:47;2021-10-26 12:46:47;9
"1262";"2310";2019-10-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-10-26;2021-10-26 12:47:18;2021-10-26 12:47:18;24
"1263";"2311";2020-12-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-12-26;2021-10-26 12:48:29;2021-10-26 12:48:53;10
"1264";"2312";2020-01-29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-29;2021-10-26 12:50:43;2021-10-29 21:12:40;20
"1265";"2313";2021-05-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-26;2021-10-26 12:52:13;2021-10-26 12:52:13;5
"1266";"2314";2019-08-08;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-08-08;2021-10-26 12:52:36;2021-11-08 07:19:03;26
"1267";"2315";2021-01-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-26;2021-10-26 12:52:55;2021-10-26 13:01:35;9
"1268";"2316";2020-03-10;NA;2020-03-11;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-03-11;NA;2020-03-11;2021-10-26 12:55:47;2022-01-10 17:15:15;19
"1269";"2317";2021-02-26;2021-02-26;2021-02-12;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-02-12;NA;2021-02-12;2021-10-26 12:57:04;2023-03-09 21:22:38;8
"1270";"2318";2020-02-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-02-26;2021-10-26 12:57:35;2021-10-26 12:57:35;20
"1271";"2319";2019-04-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-04-26;2021-10-26 13:00:34;2021-10-26 13:00:34;30
"1272";"2320";2019-12-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-12-26;2021-10-26 13:03:19;2021-10-26 13:03:19;22
"1273";"2321";2020-04-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-26;2021-10-26 13:06:09;2021-10-26 13:06:09;18
"1274";"2322";2020-07-28;NA;2020-04-24;2020-04-24;2020-04-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-24;2021-10-26 13:11:43;2022-01-28 20:14:18;18
"1275";"2323";2020-07-02;NA;2020-06-20;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-20;NA;2020-06-20;2021-10-26 13:11:45;2021-11-02 13:08:17;16
"1276";"2324";2019-03-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-03-26;2021-10-26 13:11:52;2021-10-26 13:11:52;31
"1277";"2325";2019-10-26;NA;2019-10-31;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-10-31;NA;2019-10-31;2021-10-26 13:12:18;2021-10-26 13:12:31;23
"1278";"2326";2019-11-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-26;2021-10-26 13:13:56;2021-10-26 13:13:56;23
"1279";"2327";2019-11-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-26;2021-10-26 13:16:32;2021-10-26 13:16:32;23
"1280";"2328";2018-12-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-12-26;2021-10-26 13:19:52;2021-10-26 13:20:13;34
"1281";"2329";2020-05-26;2020-05-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-24;2021-10-26 13:23:34;2021-10-26 13:23:34;17
"1282";"2330";2020-05-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-26;2021-10-26 13:24:58;2021-10-26 14:30:09;17
"1283";"2331";2020-05-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-26;2021-10-26 13:27:30;2021-10-26 13:28:46;17
"1284";"2332";2020-02-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-02-26;2021-10-26 13:34:30;2021-10-26 13:34:30;20
"1285";"2333";2020-08-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-26;2021-10-26 13:34:47;2021-10-26 13:34:53;14
"1286";"2334";2019-12-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-12-26;2021-10-26 13:35:11;2021-10-26 13:35:11;22
"1287";"2335";2019-11-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-26;2021-10-26 13:37:03;2021-10-26 13:37:13;23
"1288";"2336";2020-02-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-02-26;2021-10-26 13:37:28;2021-10-26 13:37:28;20
"1289";"2337";2020-02-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-02-26;2021-10-26 13:39:42;2021-10-26 13:39:42;20
"1290";"2338";2019-07-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-07-26;2021-10-26 13:45:01;2021-10-26 13:45:08;27
"1291";"2339";2020-06-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-26;2021-10-26 13:47:50;2021-10-26 13:54:30;16
"1292";"2340";2018-12-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-12-26;2021-10-26 13:48:17;2021-10-26 13:48:17;34
"1293";"2341";2018-12-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-12-26;2021-10-26 13:49:06;2021-10-26 13:49:06;34
"1294";"2342";2021-05-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-26;2021-10-26 13:49:57;2021-10-26 13:49:57;5
"1295";"2343";2020-01-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-26;2021-10-26 13:51:59;2021-10-26 13:51:59;21
"1296";"2344";2020-08-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-26;2021-10-26 14:01:01;2021-10-26 14:01:08;14
"1297";"2345";2019-11-26;NA;2019-11-18;2019-11-18;2019-11-18;NA;NA;NA;NA;NA;NA;NA;2019-11-18;NA;2019-11-18;2021-10-26 14:05:25;2021-10-26 14:06:07;23
"1298";"2346";2021-08-26;2021-08-24;2021-08-24;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-08-24;NA;2021-08-24;2021-10-26 14:05:25;2021-10-26 14:05:25;2
"1299";"2347";2020-12-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-12-26;2021-10-26 14:06:48;2021-10-26 14:07:57;10
"1300";"2348";2018-12-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-12-26;2021-10-26 14:13:29;2021-10-26 14:13:29;34
"1301";"2349";2020-02-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-02-26;2021-10-26 14:15:17;2021-10-26 14:15:17;20
"1302";"2350";2019-09-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-09-26;2021-10-26 14:18:19;2021-10-26 14:18:39;25
"1303";"2351";2021-03-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-26;2021-10-26 14:18:47;2021-10-26 14:18:47;7
"1304";"2352";2020-10-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-26;2021-10-26 14:19:35;2021-10-26 14:19:35;12
"1305";"2353";2020-07-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-26;2021-10-26 14:21:55;2021-10-26 14:21:55;15
"1306";"2354";2020-10-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-10-26;2021-10-26 14:22:52;2021-10-26 14:22:52;12
"1307";"2355";2020-11-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-11-26;2021-10-26 14:25:25;2021-10-26 14:25:42;11
"1308";"2356";2019-10-26;NA;2019-10-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-10-30;NA;2019-10-30;2021-10-26 14:29:51;2021-10-26 14:30:45;23
"1309";"2357";2020-03-02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-03-02;2021-10-26 14:38:08;2021-11-02 16:57:06;19
"1310";"2358";2020-07-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-26;2021-10-26 14:42:23;2021-10-26 14:42:32;15
"1311";"2359";2021-04-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-04-26;2021-10-26 14:45:44;2021-10-26 14:45:44;6
"1312";"2360";2021-05-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-26;2021-10-26 14:48:14;2021-10-26 14:48:14;5
"1313";"2361";2019-10-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-10-26;2021-10-26 14:53:52;2021-10-26 14:53:52;24
"1314";"2362";2020-03-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-03-26;2021-10-26 15:08:00;2021-10-26 15:08:00;19
"1315";"2363";2020-04-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-26;2021-10-26 15:14:14;2021-10-26 15:54:59;18
"1316";"2364";2019-12-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-12-26;2021-10-26 15:14:29;2021-10-26 15:14:29;22
"1317";"2365";2021-05-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-26;2021-10-26 15:15:35;2021-10-26 15:15:40;5
"1318";"2366";2020-05-09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-09;2021-10-26 15:17:22;2022-09-27 04:55:16;17
"1319";"2368";2020-06-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-06-26;2021-10-26 15:21:29;2021-10-26 15:21:29;16
"1320";"2369";2021-08-14;2021-05-23;2021-05-23;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-05-23;NA;2021-05-23;2021-10-26 15:38:11;2022-01-14 09:24:43;5
"1321";"2370";2021-09-12;NA;2021-03-19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-03-19;2021-10-26 15:46:58;2022-04-12 18:20:28;7
"1322";"2371";2020-02-27;NA;2020-02-25;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-02-25;NA;2020-02-25;2021-10-26 15:47:30;2021-10-27 20:28:33;20
"1323";"2372";2021-08-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-08-26;2021-10-26 15:54:57;2021-10-26 15:54:57;2
"1324";"2373";2020-01-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-26;2021-10-26 15:56:22;2021-10-26 15:56:22;21
"1325";"2374";2020-11-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-11-26;2021-10-26 16:05:55;2021-10-26 16:05:55;11
"1326";"2377";2019-02-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-02-26;2021-10-26 16:22:53;2021-10-26 16:23:05;32
"1327";"2378";2020-03-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-03-26;2021-10-26 16:30:14;2021-10-26 16:30:14;19
"1328";"2379";2020-07-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-07-26;2021-10-26 16:31:22;2021-10-26 16:35:27;15
"1329";"2380";2020-04-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-04-26;2021-10-26 16:33:43;2021-10-26 16:33:58;18
"1330";"2382";2020-11-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-11-26;2021-10-26 16:40:29;2021-10-26 16:40:46;11
"1331";"2383";2018-12-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2018-12-26;2021-10-26 16:44:21;2021-10-26 16:44:21;34
"1332";"2384";2020-03-28;2020-02-07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-02-07;2021-10-26 16:44:37;2021-12-28 17:31:02;20
"1333";"2385";2019-11-01;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-01;2021-10-26 16:48:01;2021-11-01 17:01:58;23
"1334";"2386";2020-05-30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-05-30;2021-10-26 16:48:31;2022-01-30 17:35:27;16
"1335";"2387";2020-01-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-01-26;2021-10-26 16:56:10;2021-10-26 16:56:10;21
"1336";"2388";2020-09-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-09-26;2021-10-26 16:58:05;2021-10-26 16:58:16;13
"1337";"2389";2020-08-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-26;2021-10-26 16:59:02;2021-10-26 16:59:02;14
"1338";"2390";2019-11-26;NA;2019-11-13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-11-13;2021-10-26 16:59:04;2021-10-26 16:59:37;23
"1339";"2391";2019-06-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-06-26;2021-10-26 17:00:01;2021-10-26 17:00:01;28
"1340";"2392";2021-01-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2021-01-26;2021-10-26 17:00:35;2021-10-26 17:00:35;9
"1341";"2393";2019-09-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2019-09-26;2021-10-26 17:04:51;2021-10-26 17:04:51;25
"1342";"2394";2020-08-26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2020-08-26;2021-10-26 17:07:58;2021-10-26 17:08:12;14
